Date,Yawns,Sleeps,Yawns_increase,Sleeps_increase
2023-03-02 07:53:00,7,6,False,False
2023-03-02 07:53:30,7,6,False,False
2023-03-02 07:54:00,7,6,False,False
2023-03-02 07:54:30,7,6,False,False
2023-03-02 07:55:00,7,6,False,False
2023-03-02 07:55:30,7,6,False,False
2023-03-02 07:56:00,7,6,False,False
2023-03-02 07:56:30,7,6,False,False
2023-03-02 07:57:00,7,6,False,False
2023-03-02 07:57:30,7,6,False,False
2023-03-02 07:58:00,7,6,False,False
2023-03-02 07:58:30,7,6,False,False
2023-03-02 07:59:00,7,6,False,False
2023-03-02 07:59:30,7,7,False,True
2023-03-02 08:00:00,7,7,False,False
2023-03-02 08:00:30,7,7,False,False
2023-03-02 08:01:00,7,7,False,False
2023-03-02 08:01:30,7,7,False,False
2023-03-02 08:02:00,7,7,False,False
2023-03-02 08:02:30,7,7,False,False
2023-03-02 08:03:00,7,7,False,False
2023-03-02 08:03:30,7,7,False,False
2023-03-02 08:04:00,7,7,False,False
2023-03-02 08:04:30,7,7,False,False
2023-03-02 08:05:00,8,7,True,False
2023-03-02 08:05:30,8,7,False,False
2023-03-02 08:06:00,8,7,False,False
2023-03-02 08:06:30,8,7,False,False
2023-03-02 08:07:00,9,7,True,False
2023-03-02 08:07:30,9,7,False,False
2023-03-02 08:08:00,9,7,False,False
2023-03-02 08:08:30,9,7,False,False
2023-03-02 08:09:00,9,7,False,False
2023-03-02 08:09:30,9,7,False,False
2023-03-02 08:10:00,9,7,False,False
2023-03-02 08:10:30,9,7,False,False
2023-03-02 08:11:00,9,7,False,False
2023-03-02 08:11:30,9,7,False,False
2023-03-02 08:12:00,9,7,False,False
2023-03-02 08:12:30,9,7,False,False
2023-03-02 08:13:00,9,7,False,False
2023-03-02 08:13:30,9,7,False,False
2023-03-02 08:14:00,9,7,False,False
2023-03-02 08:14:30,9,7,False,False
2023-03-02 08:15:00,9,7,False,False
2023-03-02 08:15:30,9,7,False,False
2023-03-02 08:16:00,9,7,False,False
2023-03-02 08:16:30,9,7,False,False
2023-03-02 08:17:00,9,7,False,False
2023-03-02 08:17:30,9,7,False,False
2023-03-02 08:18:00,9,7,False,False
2023-03-02 08:18:30,9,7,False,False
2023-03-02 08:19:00,9,7,False,False
2023-03-02 08:19:30,9,7,False,False
2023-03-02 08:20:00,9,7,False,False
2023-03-02 08:20:30,9,7,False,False
2023-03-02 08:21:00,9,7,False,False
2023-03-02 08:21:30,9,7,False,False
2023-03-02 08:22:00,9,7,False,False
2023-03-02 08:22:30,9,7,False,False
2023-03-02 08:23:00,9,7,False,False
2023-03-02 08:23:30,9,7,False,False
2023-03-02 08:24:00,9,7,False,False
2023-03-02 08:24:30,9,7,False,False
2023-03-02 08:25:00,9,7,False,False
2023-03-02 08:25:30,9,7,False,False
2023-03-02 08:26:00,9,7,False,False
2023-03-02 08:26:30,9,7,False,False
2023-03-02 08:27:00,9,7,False,False
2023-03-02 08:27:30,9,7,False,False
2023-03-02 08:28:00,9,7,False,False
2023-03-02 08:28:30,9,7,False,False
2023-03-02 08:29:00,10,7,True,False
2023-03-02 08:29:30,10,7,False,False
2023-03-02 08:30:00,10,7,False,False
2023-03-02 08:30:30,10,7,False,False
2023-03-02 08:31:00,10,7,False,False
2023-03-02 08:31:30,10,7,False,False
2023-03-02 08:32:00,10,7,False,False
2023-03-02 08:32:30,10,7,False,False
2023-03-02 08:33:00,10,7,False,False
2023-03-02 08:33:30,10,7,False,False
2023-03-02 08:34:00,10,7,False,False
2023-03-02 08:34:30,10,7,False,False
2023-03-02 08:35:00,10,7,False,False
2023-03-02 08:35:30,10,7,False,False
2023-03-02 08:36:00,10,7,False,False
2023-03-02 08:36:30,10,7,False,False
2023-03-02 08:37:00,10,7,False,False
2023-03-02 08:37:30,10,7,False,False
2023-03-02 08:38:00,11,7,True,False
2023-03-02 08:38:30,11,7,False,False
2023-03-02 08:39:00,11,7,False,False
2023-03-02 08:39:30,11,7,False,False
2023-03-02 08:40:00,11,7,False,False
2023-03-02 08:40:30,11,7,False,False
2023-03-02 08:41:00,11,7,False,False
2023-03-02 08:41:30,11,7,False,False
2023-03-02 08:42:00,11,7,False,False
2023-03-02 08:42:30,11,7,False,False
2023-03-02 08:43:00,11,7,False,False
2023-03-02 08:43:30,11,7,False,False
2023-03-02 08:44:00,11,7,False,False
2023-03-02 08:44:30,11,7,False,False
2023-03-02 08:45:00,11,7,False,False
2023-03-02 08:45:30,11,7,False,False
2023-03-02 08:46:00,11,7,False,False
2023-03-02 08:46:30,11,7,False,False
2023-03-02 08:47:00,11,7,False,False
2023-03-02 08:47:30,11,7,False,False
2023-03-02 08:48:00,11,7,False,False
2023-03-02 08:48:30,11,7,False,False
2023-03-02 08:49:00,11,7,False,False
2023-03-02 08:49:30,11,7,False,False
2023-03-02 08:50:00,11,7,False,False
2023-03-02 08:50:30,11,7,False,False
2023-03-02 08:51:00,11,7,False,False
2023-03-02 08:51:30,11,7,False,False
2023-03-02 08:52:00,11,7,False,False
2023-03-02 08:52:30,11,7,False,False
2023-03-02 08:53:00,11,7,False,False
2023-03-02 08:53:30,11,7,False,False
2023-03-02 08:54:00,11,7,False,False
2023-03-02 08:54:30,11,7,False,False
2023-03-02 08:55:00,11,7,False,False
2023-03-02 08:55:30,11,7,False,False
2023-03-02 08:56:00,11,7,False,False
2023-03-02 08:56:30,11,7,False,False
2023-03-02 08:57:00,11,7,False,False
2023-03-02 08:57:30,11,8,False,True
2023-03-02 08:58:00,11,8,False,False
2023-03-02 08:58:30,11,8,False,False
2023-03-02 08:59:00,11,8,False,False
2023-03-02 08:59:30,11,8,False,False
2023-03-02 09:00:00,11,8,False,False
2023-03-02 09:00:30,11,8,False,False
2023-03-02 09:01:00,11,8,False,False
2023-03-02 09:01:30,11,8,False,False
2023-03-02 09:02:00,11,8,False,False
2023-03-02 09:02:30,11,8,False,False
2023-03-02 09:03:00,11,8,False,False
2023-03-02 09:03:30,11,8,False,False
2023-03-02 09:04:00,11,8,False,False
2023-03-02 09:04:30,11,8,False,False
2023-03-02 09:05:00,11,8,False,False
2023-03-02 09:05:30,11,8,False,False
2023-03-02 09:06:00,11,8,False,False
2023-03-02 09:06:30,11,8,False,False
2023-03-02 09:07:00,11,8,False,False
2023-03-02 09:07:30,11,8,False,False
2023-03-02 09:08:00,11,8,False,False
2023-03-02 09:08:30,11,8,False,False
2023-03-02 09:09:00,11,8,False,False
2023-03-02 09:09:30,11,8,False,False
2023-03-02 09:10:00,11,9,False,True
2023-03-02 09:10:30,11,9,False,False
2023-03-02 09:11:00,11,9,False,False
2023-03-02 09:11:30,11,9,False,False
2023-03-02 09:12:00,11,9,False,False
2023-03-02 09:12:30,11,9,False,False
2023-03-02 09:13:00,11,9,False,False
2023-03-02 09:13:30,11,9,False,False
2023-03-02 09:14:00,11,9,False,False
2023-03-02 09:14:30,11,9,False,False
2023-03-02 09:15:00,11,9,False,False
2023-03-02 09:15:30,11,10,False,True
2023-03-02 09:16:00,11,10,False,False
2023-03-02 09:16:30,11,10,False,False
2023-03-02 09:17:00,11,10,False,False
2023-03-02 09:17:30,11,10,False,False
2023-03-02 09:18:00,11,10,False,False
2023-03-02 09:18:30,11,10,False,False
2023-03-02 09:19:00,11,10,False,False
2023-03-02 09:19:30,11,10,False,False
2023-03-02 09:20:00,11,10,False,False
2023-03-02 09:20:30,11,11,False,True
2023-03-02 09:21:00,11,11,False,False
2023-03-02 09:21:30,11,11,False,False
2023-03-02 09:22:00,11,11,False,False
2023-03-02 09:22:30,11,11,False,False
2023-03-02 09:23:00,11,11,False,False
2023-03-02 09:23:30,11,11,False,False
2023-03-02 09:24:00,11,11,False,False
2023-03-02 09:24:30,11,11,False,False
2023-03-02 09:25:00,11,11,False,False
2023-03-02 09:25:30,11,11,False,False
2023-03-02 09:26:00,11,12,False,True
2023-03-02 09:26:30,11,12,False,False
2023-03-02 09:27:00,11,12,False,False
2023-03-02 09:27:30,11,12,False,False
2023-03-02 09:28:00,11,12,False,False
2023-03-02 09:28:30,11,12,False,False
2023-03-02 09:29:00,11,12,False,False
2023-03-02 09:29:30,11,12,False,False
2023-03-02 09:30:00,11,12,False,False
2023-03-02 09:30:30,11,12,False,False
2023-03-02 09:31:00,11,12,False,False
2023-03-02 09:31:30,11,12,False,False
2023-03-02 09:32:00,11,12,False,False
2023-03-02 09:32:30,11,12,False,False
2023-03-02 09:33:00,11,12,False,False
2023-03-02 09:33:30,11,12,False,False
2023-03-02 09:34:00,11,12,False,False
2023-03-02 09:34:30,11,12,False,False
2023-03-02 09:35:00,11,12,False,False
2023-03-02 09:35:30,11,12,False,False
2023-03-02 09:36:00,11,12,False,False
2023-03-02 09:36:30,11,12,False,False
2023-03-02 09:37:00,11,12,False,False
2023-03-02 09:37:30,11,12,False,False
2023-03-02 09:38:00,11,12,False,False
2023-03-02 09:38:30,11,12,False,False
2023-03-02 09:39:00,12,12,True,False
2023-03-02 09:39:30,12,12,False,False
2023-03-02 09:40:00,12,12,False,False
2023-03-02 09:40:30,12,12,False,False
2023-03-02 09:41:00,12,12,False,False
2023-03-02 09:41:30,12,12,False,False
2023-03-02 09:42:00,12,12,False,False
2023-03-02 09:42:30,12,12,False,False
2023-03-02 09:43:00,12,12,False,False
2023-03-02 09:43:30,12,12,False,False
2023-03-02 09:44:00,12,12,False,False
2023-03-02 09:44:30,12,12,False,False
2023-03-02 09:45:00,12,12,False,False
2023-03-02 09:45:30,12,12,False,False
2023-03-02 09:46:00,12,12,False,False
2023-03-02 09:46:30,12,12,False,False
2023-03-02 09:47:00,12,12,False,False
2023-03-02 09:47:30,12,12,False,False
2023-03-02 09:48:00,12,12,False,False
2023-03-02 09:48:30,12,12,False,False
2023-03-02 09:49:00,12,12,False,False
2023-03-02 09:49:30,12,12,False,False
2023-03-02 09:50:00,12,12,False,False
2023-03-02 09:50:30,12,12,False,False
2023-03-02 09:51:00,12,12,False,False
2023-03-02 09:51:30,12,12,False,False
2023-03-02 09:52:00,12,12,False,False
2023-03-02 09:52:30,12,12,False,False
2023-03-02 09:53:00,12,12,False,False
2023-03-02 09:53:30,12,12,False,False
2023-03-02 09:54:00,12,12,False,False
2023-03-02 09:54:30,12,12,False,False
2023-03-02 09:55:00,12,12,False,False
2023-03-02 09:55:30,12,12,False,False
2023-03-02 09:56:00,12,12,False,False
2023-03-02 09:56:30,12,12,False,False
2023-03-02 09:57:00,12,12,False,False
2023-03-02 09:57:30,12,12,False,False
2023-03-02 09:58:00,12,12,False,False
2023-03-02 09:58:30,12,12,False,False
2023-03-02 09:59:00,12,12,False,False
2023-03-02 09:59:30,12,12,False,False
2023-03-02 10:00:00,12,12,False,False
2023-03-02 10:00:30,12,12,False,False
2023-03-02 10:01:00,12,12,False,False
2023-03-02 10:01:30,12,12,False,False
2023-03-02 10:02:00,12,12,False,False
2023-03-02 10:02:30,12,12,False,False
2023-03-02 10:03:00,12,12,False,False
2023-03-02 10:03:30,12,12,False,False
2023-03-02 10:04:00,12,12,False,False
2023-03-02 10:04:30,12,12,False,False
2023-03-02 10:05:00,12,12,False,False
2023-03-02 10:05:30,12,12,False,False
2023-03-02 10:06:00,12,12,False,False
2023-03-02 10:06:30,12,12,False,False
2023-03-02 10:07:00,12,12,False,False
2023-03-02 10:07:30,12,12,False,False
2023-03-02 10:08:00,12,12,False,False
2023-03-02 10:08:30,12,12,False,False
2023-03-02 10:09:00,12,12,False,False
2023-03-02 10:09:30,12,12,False,False
2023-03-02 10:10:00,12,12,False,False
2023-03-02 10:10:30,12,12,False,False
2023-03-02 10:11:00,12,12,False,False
2023-03-02 10:11:30,12,12,False,False
2023-03-02 10:12:00,12,12,False,False
2023-03-02 10:12:30,12,12,False,False
2023-03-02 10:13:00,12,12,False,False
2023-03-02 10:13:30,12,12,False,False
2023-03-02 10:14:00,12,12,False,False
2023-03-02 10:14:30,12,12,False,False
2023-03-02 10:15:00,12,12,False,False
2023-03-02 10:15:30,12,12,False,False
2023-03-02 10:16:00,12,12,False,False
2023-03-02 10:16:30,12,12,False,False
2023-03-02 10:17:00,12,12,False,False
2023-03-02 10:17:30,12,12,False,False
2023-03-02 10:18:00,12,12,False,False
2023-03-02 10:18:30,12,12,False,False
2023-03-02 10:19:00,12,12,False,False
2023-03-02 10:19:30,12,12,False,False
2023-03-02 10:20:00,12,12,False,False
2023-03-02 10:20:30,12,12,False,False
2023-03-02 10:21:00,12,12,False,False
2023-03-02 10:21:30,12,12,False,False
2023-03-02 10:22:00,12,12,False,False
2023-03-02 10:22:30,12,12,False,False
2023-03-02 10:23:00,12,12,False,False
2023-03-02 10:23:30,12,12,False,False
2023-03-02 10:24:00,12,12,False,False
2023-03-02 10:24:30,12,12,False,False
2023-03-02 10:25:00,12,12,False,False
2023-03-02 10:25:30,12,12,False,False
2023-03-02 10:26:00,13,12,True,False
2023-03-02 10:26:30,14,12,True,False
2023-03-02 10:27:00,14,12,False,False
2023-03-02 10:27:30,14,12,False,False
2023-03-02 10:28:00,14,12,False,False
2023-03-02 10:28:30,14,12,False,False
2023-03-02 10:29:00,14,12,False,False
2023-03-02 10:29:30,14,12,False,False
2023-03-02 10:30:00,14,12,False,False
2023-03-02 10:30:30,14,12,False,False
2023-03-02 10:31:00,14,12,False,False
2023-03-02 10:31:30,14,12,False,False
2023-03-02 10:32:00,14,12,False,False
2023-03-02 10:32:30,15,12,True,False
2023-03-02 10:33:00,15,12,False,False
2023-03-02 10:33:30,15,12,False,False
2023-03-02 10:34:00,15,12,False,False
2023-03-02 10:34:30,15,12,False,False
2023-03-02 10:35:00,15,12,False,False
2023-03-02 10:35:30,15,12,False,False
2023-03-02 10:36:00,15,12,False,False
2023-03-02 10:36:30,15,12,False,False
2023-03-02 10:37:00,15,12,False,False
2023-03-02 10:37:30,15,12,False,False
2023-03-02 10:38:00,15,12,False,False
2023-03-02 10:38:30,15,12,False,False
2023-03-02 10:39:00,15,12,False,False
2023-03-02 10:39:30,15,12,False,False
2023-03-02 10:40:00,15,12,False,False
2023-03-02 10:40:30,15,12,False,False
2023-03-02 10:41:00,15,12,False,False
2023-03-02 10:41:30,15,12,False,False
2023-03-02 10:42:00,15,12,False,False
2023-03-02 10:42:30,15,13,False,True
2023-03-02 10:43:00,15,13,False,False
2023-03-02 10:43:30,15,13,False,False
2023-03-02 10:44:00,15,13,False,False
2023-03-02 10:44:30,15,13,False,False
2023-03-02 10:45:00,15,13,False,False
2023-03-02 10:45:30,15,13,False,False
2023-03-02 10:46:00,15,13,False,False
2023-03-02 10:46:30,15,13,False,False
2023-03-02 10:47:00,15,13,False,False
2023-03-02 10:47:30,15,13,False,False
2023-03-02 10:48:00,15,13,False,False
2023-03-02 10:48:30,15,13,False,False
2023-03-02 10:49:00,15,13,False,False
2023-03-02 10:49:30,15,13,False,False
2023-03-02 10:50:00,15,13,False,False
2023-03-02 10:50:30,15,13,False,False
2023-03-02 10:51:00,15,13,False,False
2023-03-02 10:51:30,15,13,False,False
2023-03-02 10:52:00,15,13,False,False
2023-03-02 10:52:30,15,13,False,False
2023-03-02 10:53:00,15,13,False,False
2023-03-02 10:53:30,15,13,False,False
2023-03-02 10:54:00,15,13,False,False
2023-03-02 10:54:30,15,13,False,False
2023-03-02 10:55:00,15,13,False,False
2023-03-02 10:55:30,15,13,False,False
2023-03-02 10:56:00,15,13,False,False
2023-03-02 10:56:30,15,13,False,False
2023-03-02 10:57:00,15,13,False,False
2023-03-02 10:57:30,15,13,False,False
2023-03-02 10:58:00,15,13,False,False
2023-03-02 10:58:30,15,13,False,False
2023-03-02 10:59:00,15,13,False,False
2023-03-02 10:59:30,15,13,False,False
2023-03-02 11:00:00,15,13,False,False
2023-03-02 11:00:30,15,13,False,False
2023-03-02 11:01:00,15,13,False,False
2023-03-02 11:01:30,15,13,False,False
2023-03-02 11:02:00,15,13,False,False
2023-03-02 11:02:30,15,13,False,False
2023-03-02 11:03:00,15,13,False,False
2023-03-02 11:03:30,15,13,False,False
2023-03-02 11:04:00,15,13,False,False
2023-03-02 11:04:30,15,14,False,True
2023-03-02 11:05:00,15,14,False,False
2023-03-02 11:05:30,15,14,False,False
2023-03-02 11:06:00,15,14,False,False
2023-03-02 11:06:30,15,14,False,False
2023-03-02 11:07:00,15,14,False,False
2023-03-02 11:07:30,15,14,False,False
2023-03-02 11:08:00,15,14,False,False
2023-03-02 11:08:30,15,14,False,False
2023-03-02 11:09:00,15,14,False,False
2023-03-02 11:09:30,15,14,False,False
2023-03-02 11:10:00,15,14,False,False
2023-03-02 11:10:30,15,14,False,False
2023-03-02 11:11:00,15,14,False,False
2023-03-02 11:11:30,15,14,False,False
2023-03-02 11:12:00,15,14,False,False
2023-03-02 11:12:30,15,14,False,False
2023-03-02 11:13:00,15,14,False,False
2023-03-02 11:13:30,15,14,False,False
2023-03-02 11:14:00,15,14,False,False
2023-03-02 11:14:30,15,14,False,False
2023-03-02 11:15:00,15,14,False,False
2023-03-02 11:15:30,15,14,False,False
2023-03-02 11:16:00,15,14,False,False
2023-03-02 11:16:30,15,14,False,False
2023-03-02 11:17:00,15,14,False,False
2023-03-02 11:17:30,15,14,False,False
2023-03-02 11:18:00,15,14,False,False
2023-03-02 11:18:30,15,14,False,False
2023-03-02 11:19:00,15,14,False,False
2023-03-02 11:19:30,15,14,False,False
2023-03-02 11:20:00,15,14,False,False
2023-03-02 11:20:30,15,14,False,False
2023-03-02 11:21:00,15,14,False,False
2023-03-02 11:21:30,15,14,False,False
2023-03-02 11:22:00,15,14,False,False
2023-03-02 11:22:30,15,14,False,False
2023-03-02 11:23:00,15,14,False,False
2023-03-02 11:23:30,15,14,False,False
2023-03-02 11:24:00,15,14,False,False
2023-03-02 11:24:30,15,14,False,False
2023-03-02 11:25:00,15,14,False,False
2023-03-02 11:25:30,15,14,False,False
2023-03-02 11:26:00,15,14,False,False
2023-03-02 11:26:30,15,14,False,False
2023-03-02 11:27:00,15,14,False,False
2023-03-02 11:27:30,15,14,False,False
2023-03-02 11:28:00,15,14,False,False
2023-03-02 11:28:30,15,14,False,False
2023-03-02 11:29:00,15,14,False,False
2023-03-02 11:29:30,15,14,False,False
2023-03-02 11:30:00,15,14,False,False
2023-03-02 11:30:30,15,14,False,False
2023-03-02 11:31:00,15,14,False,False
2023-03-02 11:31:30,15,14,False,False
2023-03-02 11:32:00,15,14,False,False
2023-03-02 11:32:30,15,14,False,False
2023-03-02 11:33:00,15,14,False,False
2023-03-02 11:33:30,15,14,False,False
2023-03-02 11:34:00,15,14,False,False
2023-03-02 11:34:30,15,14,False,False
2023-03-02 11:35:00,15,14,False,False
2023-03-02 11:35:30,15,14,False,False
2023-03-02 11:36:00,16,14,True,False
2023-03-02 11:36:30,16,14,False,False
2023-03-02 11:37:00,16,14,False,False
2023-03-02 11:37:30,16,14,False,False
2023-03-02 11:38:00,16,14,False,False
2023-03-02 11:38:30,16,14,False,False
2023-03-02 11:39:00,16,15,False,True
2023-03-02 11:39:30,16,15,False,False
2023-03-02 11:40:00,16,15,False,False
2023-03-02 11:40:30,16,15,False,False
2023-03-02 11:41:00,16,15,False,False
2023-03-02 11:41:30,16,15,False,False
2023-03-02 11:42:00,16,15,False,False
2023-03-02 11:42:30,16,15,False,False
2023-03-02 11:43:00,16,15,False,False
2023-03-02 11:43:30,16,15,False,False
2023-03-02 11:44:00,16,15,False,False
2023-03-02 11:44:30,16,15,False,False
2023-03-02 11:45:00,16,15,False,False
2023-03-02 11:45:30,16,15,False,False
2023-03-02 11:46:00,16,15,False,False
2023-03-02 11:46:30,16,15,False,False
2023-03-02 11:47:00,16,15,False,False
2023-03-02 11:47:30,16,15,False,False
2023-03-02 11:48:00,16,15,False,False
2023-03-02 11:48:30,16,15,False,False
2023-03-02 11:49:00,16,15,False,False
2023-03-02 11:49:30,16,15,False,False
2023-03-02 11:50:00,16,15,False,False
2023-03-02 11:50:30,16,15,False,False
2023-03-02 11:51:00,16,15,False,False
2023-03-02 11:51:30,16,15,False,False
2023-03-02 11:52:00,16,15,False,False
2023-03-02 11:52:30,16,15,False,False
2023-03-02 11:53:00,16,15,False,False
2023-03-02 11:53:30,16,15,False,False
2023-03-02 11:54:00,16,15,False,False
2023-03-02 11:54:30,16,15,False,False
2023-03-02 11:55:00,16,15,False,False
2023-03-02 11:55:30,16,15,False,False
2023-03-02 11:56:00,16,15,False,False
2023-03-02 11:56:30,16,15,False,False
2023-03-02 11:57:00,16,15,False,False
2023-03-02 11:57:30,16,15,False,False
2023-03-02 11:58:00,16,15,False,False
2023-03-02 11:58:30,16,15,False,False
2023-03-02 11:59:00,16,15,False,False
2023-03-02 11:59:30,16,15,False,False
2023-03-02 12:00:00,16,15,False,False
2023-03-02 12:00:30,16,15,False,False
2023-03-02 12:01:00,16,15,False,False
2023-03-02 12:01:30,16,15,False,False
2023-03-02 12:02:00,16,15,False,False
2023-03-02 12:02:30,16,15,False,False
2023-03-02 12:03:00,16,15,False,False
2023-03-02 12:03:30,16,15,False,False
2023-03-02 12:04:00,16,15,False,False
2023-03-02 12:04:30,16,15,False,False
2023-03-02 12:05:00,16,15,False,False
2023-03-02 12:05:30,16,15,False,False
2023-03-02 12:06:00,16,15,False,False
2023-03-02 12:06:30,16,15,False,False
2023-03-02 12:07:00,16,15,False,False
2023-03-02 12:07:30,16,15,False,False
2023-03-02 12:08:00,16,15,False,False
2023-03-02 12:08:30,16,15,False,False
2023-03-02 12:09:00,16,15,False,False
2023-03-02 12:09:30,16,15,False,False
2023-03-02 12:10:00,16,15,False,False
2023-03-02 12:10:30,16,15,False,False
2023-03-02 12:11:00,16,15,False,False
2023-03-02 12:11:30,16,15,False,False
2023-03-02 12:12:00,16,15,False,False
2023-03-02 12:12:30,16,15,False,False
2023-03-02 12:13:00,16,15,False,False
2023-03-02 12:13:30,16,15,False,False
2023-03-02 12:14:00,16,15,False,False
2023-03-02 12:14:30,16,15,False,False
2023-03-02 12:15:00,16,15,False,False
2023-03-02 12:15:30,16,15,False,False
2023-03-02 12:16:00,16,15,False,False
2023-03-02 12:16:30,16,15,False,False
2023-03-02 12:17:00,16,15,False,False
2023-03-02 12:17:30,16,15,False,False
2023-03-02 12:18:00,16,15,False,False
2023-03-02 12:18:30,16,15,False,False
2023-03-02 12:19:00,16,15,False,False
2023-03-02 12:19:30,16,15,False,False
2023-03-02 12:20:00,16,15,False,False
2023-03-02 12:20:30,16,15,False,False
2023-03-02 12:21:00,16,15,False,False
2023-03-02 12:21:30,16,15,False,False
2023-03-02 12:22:00,16,15,False,False
2023-03-02 12:22:30,16,15,False,False
2023-03-02 12:23:00,16,15,False,False
2023-03-02 12:23:30,16,15,False,False
2023-03-02 12:24:00,16,15,False,False
2023-03-02 12:24:30,16,15,False,False
2023-03-02 12:25:00,16,15,False,False
2023-03-02 12:25:30,16,15,False,False
2023-03-02 12:26:00,16,15,False,False
2023-03-02 12:26:30,16,15,False,False
2023-03-02 12:27:00,16,15,False,False
2023-03-02 12:27:30,16,16,False,True
2023-03-02 12:28:00,16,16,False,False
2023-03-02 12:28:30,16,16,False,False
2023-03-02 12:29:00,16,16,False,False
2023-03-02 12:29:30,16,16,False,False
2023-03-02 12:30:00,16,16,False,False
2023-03-02 12:30:30,16,16,False,False
2023-03-02 12:31:00,16,16,False,False
2023-03-02 12:31:30,16,16,False,False
2023-03-02 12:32:00,16,16,False,False
2023-03-02 12:32:30,16,16,False,False
2023-03-02 12:33:00,16,16,False,False
2023-03-02 12:33:30,16,16,False,False
2023-03-02 12:34:00,16,16,False,False
2023-03-02 12:34:30,16,16,False,False
2023-03-02 12:35:00,16,16,False,False
2023-03-02 12:35:30,16,16,False,False
2023-03-02 12:36:00,16,16,False,False
2023-03-02 12:36:30,16,16,False,False
2023-03-02 12:37:00,16,16,False,False
2023-03-02 12:37:30,16,16,False,False
2023-03-02 12:38:00,16,16,False,False
2023-03-02 12:38:30,16,16,False,False
2023-03-02 12:39:00,16,16,False,False
2023-03-02 12:39:30,16,16,False,False
2023-03-02 12:40:00,16,16,False,False
2023-03-02 12:40:30,16,16,False,False
2023-03-02 12:41:00,16,16,False,False
2023-03-02 12:41:30,16,16,False,False
2023-03-02 12:42:00,16,16,False,False
2023-03-02 12:42:30,16,16,False,False
2023-03-02 12:43:00,16,16,False,False
2023-03-02 12:43:30,16,16,False,False
2023-03-02 12:44:00,16,16,False,False
2023-03-02 12:44:30,16,16,False,False
2023-03-02 12:45:00,16,16,False,False
2023-03-02 12:45:30,16,16,False,False
2023-03-02 12:46:00,16,16,False,False
2023-03-02 12:46:30,16,16,False,False
2023-03-02 12:47:00,16,16,False,False
2023-03-02 12:47:30,16,16,False,False
2023-03-02 12:48:00,16,16,False,False
2023-03-02 12:48:30,16,16,False,False
2023-03-02 12:49:00,16,16,False,False
2023-03-02 12:49:30,16,16,False,False
2023-03-02 12:50:00,17,16,True,False
2023-03-02 12:50:30,17,16,False,False
2023-03-02 12:51:00,17,16,False,False
2023-03-02 12:51:30,17,16,False,False
2023-03-02 12:52:00,17,16,False,False
2023-03-02 12:52:30,17,16,False,False
2023-03-02 12:53:00,17,16,False,False
2023-03-02 12:53:30,17,16,False,False
2023-03-02 12:54:00,17,16,False,False
2023-03-02 12:54:30,17,16,False,False
2023-03-02 12:55:00,17,16,False,False
2023-03-02 12:55:30,17,16,False,False
2023-03-02 12:56:00,17,16,False,False
2023-03-02 12:56:30,17,16,False,False
2023-03-02 12:57:00,17,16,False,False
2023-03-02 12:57:30,17,16,False,False
2023-03-02 12:58:00,17,16,False,False
2023-03-02 12:58:30,17,16,False,False
2023-03-02 12:59:00,17,16,False,False
2023-03-02 12:59:30,17,16,False,False
2023-03-02 13:00:00,17,16,False,False
2023-03-02 13:00:30,17,16,False,False
2023-03-02 13:01:00,17,16,False,False
2023-03-02 13:01:30,17,16,False,False
2023-03-02 13:02:00,17,16,False,False
2023-03-02 13:02:30,17,16,False,False
2023-03-02 13:03:00,17,16,False,False
2023-03-02 13:03:30,17,17,False,True
2023-03-02 13:04:00,17,17,False,False
2023-03-02 13:04:30,17,17,False,False
2023-03-02 13:05:00,17,17,False,False
2023-03-02 13:05:30,17,17,False,False
2023-03-02 13:06:00,17,17,False,False
2023-03-02 13:06:30,17,17,False,False
2023-03-02 13:07:00,17,17,False,False
2023-03-02 13:07:30,17,17,False,False
2023-03-02 13:08:00,17,17,False,False
2023-03-02 13:08:30,17,17,False,False
2023-03-02 13:09:00,17,17,False,False
2023-03-02 13:09:30,17,17,False,False
2023-03-02 13:10:00,17,17,False,False
2023-03-02 13:10:30,17,17,False,False
2023-03-02 13:11:00,18,17,True,False
2023-03-02 13:11:30,18,17,False,False
2023-03-02 13:12:00,18,17,False,False
2023-03-02 13:12:30,18,17,False,False
2023-03-02 13:13:00,18,17,False,False
2023-03-02 13:13:30,18,17,False,False
2023-03-02 13:14:00,18,17,False,False
2023-03-02 13:14:30,18,17,False,False
2023-03-02 13:15:00,18,17,False,False
2023-03-02 13:15:30,18,17,False,False
2023-03-02 13:16:00,18,17,False,False
2023-03-02 13:16:30,18,17,False,False
2023-03-02 13:17:00,18,17,False,False
2023-03-02 13:17:30,18,17,False,False
2023-03-02 13:18:00,18,17,False,False
2023-03-02 13:18:30,18,18,False,True
2023-03-02 13:19:00,18,18,False,False
2023-03-02 13:19:30,18,18,False,False
2023-03-02 13:20:00,18,18,False,False
2023-03-02 13:20:30,19,19,True,True
2023-03-02 13:21:00,19,19,False,False
2023-03-02 13:21:30,19,19,False,False
2023-03-02 13:22:00,19,19,False,False
2023-03-02 13:22:30,19,19,False,False
2023-03-02 13:23:00,19,19,False,False
2023-03-02 13:23:30,19,20,False,True
2023-03-02 13:24:00,19,20,False,False
2023-03-02 13:24:30,19,20,False,False
2023-03-02 13:25:00,19,20,False,False
